Game Id;Date Year;Date Month;Date Day;Arena;Attendance;Team Home;Team Away;Score Home;Score Away;Score Home P1;Score Home P2;Score Home P3;Score Home OT;Score Home SO;Score Away P1;Score Away P2;Score Away P3;Score Away OT;Score Away SO;Star 1;Star 2;Star 3;Shots Home;Shots Away;PIM Home;PIM Away;Hits Home;Hits Away;GA Home;GA Away;TA Home;TA Away;FOW Home;FOW Away;SOG Home P1;SOG Home P2;SOG Home P3;SOG Home OT;SOG Away P1;SOG Away P2;SOG Away P3;SOG Away OT;PPG Home;PPO Home;PPG Away;PPO Away;Type;SQ0 Home;SQ1 Home;SQ2 Home;SQ3 Home;SQ4 Home;SQ0 Away;SQ1 Away;SQ2 Away;SQ3 Away;SQ4 Away
65481;2028;10;5;Scott Trade Center;14434;10;20;1;4;0;1;0;0;0;1;2;1;0;0;6565;1247;1152;63;52;6;8;20;13;6;10;16;15;24;33;13;16;8;0;14;14;12;0;0;4;0;3;Regular Season;10;30;11;7;5;6;11;13;9;13
65486;2028;10;5;Ball Arena;12658;19;152;3;4;1;2;0;0;0;1;2;0;0;1;6258;1587;3412;42;39;6;4;33;22;8;15;10;13;33;23;10;7;7;6;3;11;5;1;0;2;2;3;Regular Season;6;24;14;0;1;14;13;6;4;4
65485;2028;10;6;Lalo Salamanca Center;14685;124;14;8;4;2;1;5;0;0;2;2;0;0;0;8181;1627;8171;69;58;4;4;38;28;18;15;8;9;21;28;11;8;14;0;10;13;8;0;1;2;0;2;Regular Season;10;30;19;7;3;10;18;17;10;3
65484;2028;10;6;T-Mobile Arena;18375;30;19;4;1;0;3;1;0;0;1;0;0;0;0;6488;1429;2045;45;36;8;2;38;29;11;11;10;9;24;27;14;9;10;0;9;4;6;0;0;1;0;6;Regular Season;10;17;14;3;1;6;17;10;2;1
65514;2028;10;6;PPG Paints Arena;16657;9;27;4;1;2;1;1;0;0;1;0;0;0;0;6191;1767;1773;76;50;9;7;27;8;9;12;9;13;18;23;20;11;13;0;14;2;7;0;1;1;0;2;Regular Season;11;37;12;11;5;8;20;12;5;5
65494;2028;10;6;Art Hauser Center;15639;23;7;3;2;1;2;0;0;0;0;0;2;0;0;5912;475;5811;40;46;6;4;19;16;12;10;17;10;27;24;6;12;9;0;7;6;13;0;0;2;1;3;Regular Season;3;20;9;6;2;9;13;13;9;2
65489;2028;10;6;Quack Den;15439;24;28;2;7;0;2;0;0;0;2;2;3;0;0;6013;6088;1113;49;51;6;10;24;20;13;8;9;14;26;24;11;11;5;0;11;17;7;0;1;5;1;3;Regular Season;12;18;13;2;4;6;14;12;18;1
65487;2028;10;7;Rainier Beer Gardens & Arena;18180;2;10;6;1;3;1;2;0;0;1;0;0;0;0;1851;1999;5730;53;49;6;6;26;17;10;9;16;12;17;24;9;17;9;0;11;8;2;0;0;3;0;3;Regular Season;8;17;19;8;1;12;17;12;4;4
65540;2028;10;7;T-Mobile Arena;18375;30;21;4;1;0;1;3;0;0;0;0;1;0;0;1429;1576;5605;46;40;4;8;29;10;12;11;8;12;27;12;11;10;12;0;10;8;6;0;2;4;1;2;Regular Season;3;25;12;4;2;10;8;11;5;6
65526;2028;10;7;XL Center;15635;29;12;2;3;0;1;1;0;0;0;2;1;0;0;128;1404;6719;56;64;14;6;22;22;7;14;10;10;27;25;12;8;14;0;17;11;14;0;0;3;0;7;Regular Season;10;18;16;7;5;6;23;17;12;6
65541;2028;10;7;PPG Paints Arena;17217;9;154;2;5;0;0;2;0;0;1;2;2;0;0;1791;1432;1868;40;47;6;2;28;21;13;13;6;8;31;22;10;5;13;0;9;9;10;0;0;2;1;3;Regular Season;5;19;9;5;2;8;24;7;6;2
65496;2028;10;7;Los Pollos Arena;15300;18;28;6;3;1;2;3;0;0;1;1;1;0;0;408;5619;2722;51;59;12;10;34;20;12;6;9;17;28;27;5;12;16;0;13;10;16;0;0;5;0;6;Regular Season;8;22;15;5;1;8;16;19;10;6
65502;2028;10;7;T-Mobile Center;16979;152;26;1;2;0;1;0;0;0;0;0;1;1;0;5881;6235;2825;49;39;5;9;33;21;9;15;8;13;24;31;8;11;7;4;12;1;8;7;0;2;0;0;Regular Season;8;23;14;3;1;6;13;9;6;5
65500;2028;10;7;Prudential Center;17449;17;0;1;4;1;0;0;0;0;2;0;2;0;0;6105;1842;5857;45;69;2;6;17;19;6;12;19;12;24;29;12;10;9;0;14;9;17;0;0;3;0;1;Regular Season;6;23;12;4;0;17;19;13;14;6
65491;2028;10;7;Xcel Energy Center;17569;25;24;6;1;0;2;4;0;0;0;0;1;0;0;5713;6329;1590;46;46;6;0;18;17;7;14;16;8;18;32;11;11;10;0;12;9;5;0;0;0;0;3;Regular Season;6;13;17;8;2;5;20;15;6;0
65554;2028;10;7;State Farm Arena;18200;31;8;3;4;0;2;1;0;0;1;0;3;0;0;5969;1025;1750;64;56;6;12;21;25;7;12;12;6;23;35;14;11;23;0;16;8;21;0;1;6;0;3;Regular Season;7;22;22;11;2;5;12;25;5;9
65556;2028;10;8;Scotiabank Arena;20434;1;27;4;5;1;1;2;0;0;0;3;2;0;0;1156;6032;1100;72;68;6;4;20;15;6;7;15;11;25;32;14;13;18;0;11;14;14;0;0;2;0;3;Regular Season;7;34;25;6;0;11;19;14;18;6
66515;2028;10;8;Prudential Center;17449;17;2;5;4;0;2;2;1;0;1;1;2;0;0;340;2413;6254;45;69;8;10;23;26;17;12;12;14;34;30;3;17;8;1;19;15;12;9;0;5;0;4;Regular Season;10;21;8;4;2;3;17;18;16;15
65506;2028;10;8; Arena;20000;154;25;4;2;0;1;3;0;0;1;1;0;0;0;3400;6451;3598;47;46;6;4;28;18;16;14;11;6;17;22;10;8;11;0;6;11;18;0;1;3;0;3;Regular Season;7;21;13;0;6;8;15;6;14;3
65503;2028;10;8;Charles Ponzi Memorial Arena;17967;7;8;1;6;0;1;0;0;0;1;2;3;0;0;430;5430;1425;51;59;13;11;13;23;17;17;8;5;15;34;9;15;11;0;14;21;10;0;0;3;0;4;Regular Season;11;19;19;1;1;5;14;16;17;7
65570;2028;10;8;UBS Arena;15196;14;21;6;3;3;1;2;0;0;1;1;1;0;0;5873;6449;6322;48;70;6;10;34;19;15;9;13;6;21;26;8;12;13;0;13;10;13;0;1;5;0;3;Regular Season;5;24;9;4;6;19;22;13;7;9
65512;2028;10;8;Art Hauser Center;14385;23;20;2;1;1;1;0;0;0;1;0;0;0;0;6444;8735;739;55;53;9;7;33;19;12;4;13;6;22;15;11;19;7;0;8;8;15;0;0;1;0;2;Regular Season;4;23;18;7;3;7;24;10;7;5
65551;2028;10;8;The Ranch;18920;3;26;4;3;1;2;1;0;0;3;0;0;0;0;5867;6205;6336;57;58;2;8;24;22;19;10;12;10;23;24;11;18;10;0;19;16;10;0;1;4;0;1;Regular Season;10;18;16;7;6;4;15;18;13;8
65546;2028;10;8;Los Pollos Arena;15295;18;12;5;7;2;2;1;0;0;4;1;2;0;0;916;955;878;78;69;2;4;22;19;8;9;8;8;18;38;12;14;18;0;18;24;10;0;1;2;1;1;Regular Season;20;22;24;7;5;7;16;18;15;13
65497;2028;10;9;Staples Center;15723;28;124;4;2;0;2;2;0;0;1;1;0;0;0;6013;9398;1113;57;47;4;8;28;21;10;13;7;14;30;25;10;12;16;0;11;8;6;0;1;4;0;2;Regular Season;7;18;18;11;3;13;14;12;5;3
65515;2028;10;9;T-Mobile Arena;18338;30;9;2;4;1;1;0;0;0;1;1;2;0;0;5391;2730;5951;47;42;12;4;29;22;11;10;9;7;20;29;7;8;7;0;4;19;10;0;0;2;0;6;Regular Season;13;19;11;3;1;5;10;13;8;6
65488;2028;10;9;Scott Trade Center;14425;10;1;3;5;0;2;1;0;0;1;1;3;0;0;6498;5874;7612;43;63;4;4;16;13;12;10;13;10;18;29;9;8;12;0;8;12;14;0;0;2;0;2;Regular Season;4;20;11;6;2;21;18;17;4;3
65508;2028;10;9;Chase Field;25657;20;152;8;1;4;1;3;0;0;0;0;1;0;0;473;1102;1152;58;41;4;8;16;11;14;6;8;7;25;19;21;7;12;0;10;9;5;0;2;4;0;2;Regular Season;5;31;11;7;4;8;15;10;4;4
65574;2028;10;10;Rainier Beer Gardens & Arena;19136;2;12;0;6;0;0;0;0;0;4;0;2;0;0;5891;8175;878;47;67;8;6;21;14;9;9;7;10;20;23;11;8;2;0;14;14;13;0;0;3;1;4;Regular Season;9;19;14;5;0;9;29;11;11;7
65530;2028;10;10;Quack Den;14324;24;30;3;2;1;0;1;1;0;0;2;0;0;0;1040;790;1930;27;38;15;15;29;25;20;13;4;9;34;24;6;4;9;1;13;10;3;0;1;5;1;5;Regular Season;1;14;7;4;1;4;20;6;6;2
65561;2028;10;10;Art Hauser Center;14884;23;21;3;4;1;1;1;0;0;1;2;1;0;0;1655;1900;5882;43;50;13;11;29;24;4;8;17;12;21;22;7;14;9;0;7;13;12;0;1;3;1;4;Regular Season;5;15;17;3;3;7;14;12;10;7
65507;2028;10;10;Lalo Salamanca Center;15253;124;154;2;4;1;1;0;0;0;0;3;1;0;0;3400;6162;829;40;73;20;34;36;31;12;15;2;12;23;24;10;8;6;0;14;16;18;0;1;7;0;5;Regular Season;10;16;8;5;1;14;21;18;9;11
65495;2028;10;10;Los Pollos Arena;15314;18;8;4;1;1;1;2;0;0;0;0;1;0;0;1069;5519;6448;67;40;4;8;33;19;12;14;15;7;23;20;14;17;15;0;7;10;8;0;1;4;0;2;Regular Season;7;22;25;9;4;7;12;13;7;1
66566;2028;10;10;State Farm Arena;18545;31;17;0;3;0;0;0;0;0;0;2;1;0;0;5872;3865;1739;48;42;10;10;21;21;11;9;11;13;29;23;7;11;9;0;7;10;8;0;0;6;0;5;Regular Season;10;14;22;1;1;2;16;16;5;3
65509;2028;10;10;Staples Center;15641;28;19;5;1;3;1;1;0;0;0;1;0;0;0;5860;6013;7609;48;40;6;4;18;15;11;11;11;9;19;21;13;10;8;0;10;5;7;0;2;2;1;4;Regular Season;10;15;13;8;2;9;15;8;2;6
65527;2028;10;10;Bell Centre;20832;0;14;0;5;0;0;0;0;0;2;1;2;0;0;1615;3759;305;50;59;4;4;14;22;5;9;6;10;25;18;9;11;8;0;14;11;13;0;0;2;1;2;Regular Season;8;19;17;4;2;6;23;16;9;5
65539;2028;10;11;Chase Field;32620;20;9;1;4;1;0;0;0;0;1;2;1;0;0;1773;1393;1456;34;55;11;21;19;27;9;9;10;8;28;30;4;5;9;0;19;9;9;0;0;3;0;3;Regular Season;8;20;5;1;0;7;19;10;13;6
65524;2028;10;11;Bell Centre;21474;0;27;2;5;0;1;1;0;0;2;1;2;0;0;5877;5473;8177;46;47;2;4;19;11;15;12;12;8;18;29;5;11;11;0;8;9;9;0;0;2;0;1;Regular Season;6;18;14;8;0;5;16;9;13;4
65568;2028;10;11;Gazprom Fairgrounds;18984;8;31;3;6;1;0;2;0;0;2;1;3;0;0;1106;1553;5892;55;43;0;4;39;26;10;11;14;13;29;21;10;14;14;0;10;4;8;0;0;2;1;1;Regular Season;3;18;24;7;3;9;19;7;7;1
65492;2028;10;11;Charles Ponzi Memorial Arena;16567;7;19;4;3;1;1;2;0;0;1;2;0;0;0;5865;6249;5861;38;44;6;6;22;17;18;14;5;5;19;19;4;11;12;0;10;12;6;0;1;3;0;3;Regular Season;4;13;14;7;0;5;18;13;5;3
65573;2028;10;11;Scotiabank Arena;19994;1;25;5;2;1;2;2;0;0;1;0;1;0;0;7612;6360;6498;60;53;8;4;12;15;9;17;12;17;26;27;14;10;12;0;13;8;15;0;0;2;1;4;Regular Season;10;22;14;11;3;6;10;21;12;4
65588;2028;10;12;Prudential Center;17449;17;18;3;2;0;2;1;0;0;0;0;2;0;0;427;6027;1848;64;57;4;8;24;12;10;13;7;10;25;27;10;15;15;0;15;6;14;0;0;4;0;2;Regular Season;10;31;15;6;2;10;18;18;8;3
65548;2028;10;12;Quack Den;14864;24;7;5;3;1;3;1;0;0;0;1;2;0;0;1040;6431;6436;48;51;12;14;9;11;11;7;15;10;30;30;6;10;9;0;17;10;14;0;1;7;1;6;Regular Season;17;13;10;8;0;7;15;8;15;6
65545;2028;10;12;Art Hauser Center;17411;23;9;3;1;1;1;1;0;0;0;0;1;0;0;6444;1767;6345;58;53;8;10;30;18;14;9;5;10;34;22;8;14;13;0;11;11;11;0;1;5;0;4;Regular Season;15;20;13;7;3;10;14;17;5;7
65520;2028;10;12;T-Mobile Center;17076;152;20;1;5;0;1;0;0;0;1;2;2;0;0;5876;6565;7614;38;49;6;10;20;11;23;15;8;11;32;28;10;8;4;0;8;12;16;0;0;5;0;4;Regular Season;5;23;6;4;0;8;17;11;9;4
65533;2028;10;12;BC Ferries Center;13212;26;29;3;6;1;2;0;0;0;1;3;2;0;0;1662;946;5789;48;57;4;6;25;21;12;18;2;11;30;19;10;15;7;0;11;15;13;0;0;3;0;2;Regular Season;2;25;15;3;3;8;15;16;9;9
65510;2028;10;12;UBS Arena;15599;14;25;3;1;1;1;1;0;0;1;0;0;0;0;1252;150;6329;61;58;6;8;27;22;12;9;16;10;18;26;14;18;11;0;16;9;9;0;1;4;0;3;Regular Season;7;29;16;6;3;12;24;11;7;4
65536;2028;10;12;The Ranch;18407;3;30;1;2;1;0;0;0;0;1;0;1;0;0;1576;1007;6048;38;51;6;4;18;25;12;14;7;8;24;21;6;9;8;0;10;11;10;0;1;2;0;3;Regular Season;7;16;11;2;2;4;26;15;2;4
65596;2028;10;12;Hell's Paradise;15865;27;21;3;4;0;1;2;0;0;0;2;2;0;0;1243;8177;6420;45;63;6;4;18;21;13;7;6;12;26;26;8;5;11;0;20;18;4;0;0;2;1;3;Regular Season;10;15;16;4;0;8;13;15;18;9
65521;2028;10;12; Arena;20000;154;10;3;1;2;1;0;0;0;0;0;1;0;0;7608;6359;2090;39;39;9;5;30;23;11;5;7;10;19;14;7;12;7;0;5;11;3;0;0;0;0;2;Regular Season;9;19;6;4;1;12;15;5;1;6
65557;2028;10;13;Gazprom Fairgrounds;19325;8;23;3;2;2;0;0;1;0;1;0;1;0;0;6432;5870;5908;52;53;8;6;17;19;9;4;6;8;24;22;12;8;4;1;7;13;13;0;1;4;1;4;Regular Season;11;21;16;2;2;10;17;15;8;3
65493;2028;10;13;Lalo Salamanca Center;14299;124;24;3;6;0;2;1;0;0;0;2;4;0;0;8184;6330;1040;60;68;12;6;22;10;13;11;12;10;25;31;10;11;15;0;10;14;18;0;0;3;0;6;Regular Season;10;23;18;5;4;12;22;17;10;7
65490;2028;10;13;Ball Arena;13707;19;26;8;1;2;0;6;0;0;0;1;0;0;0;2527;5445;5714;57;45;6;4;28;17;11;6;16;14;20;24;8;11;20;0;10;12;4;0;1;2;0;3;Regular Season;12;24;8;7;6;7;13;13;7;5
65529;2028;10;13;XL Center;15635;29;10;3;2;1;1;0;0;1;0;1;1;0;0;2075;6440;1764;67;56;6;7;17;10;15;12;19;7;34;20;18;16;14;3;5;11;13;1;0;2;0;3;Regular Season;11;20;29;11;0;20;19;7;9;5
66549;2028;10;13;Scotiabank Arena;20774;1;18;2;6;2;0;0;0;0;2;1;3;0;0;1327;5619;1258;68;62;26;14;13;20;13;7;7;11;34;17;14;10;11;0;13;11;18;0;0;2;0;3;Regular Season;17;24;21;5;1;8;18;12;10;14
65590;2028;10;13;Prudential Center;17085;17;12;3;6;1;1;1;0;0;1;1;4;0;0;5891;1085;839;56;77;4;2;25;18;11;11;10;10;28;35;13;10;4;0;10;16;23;0;1;1;0;2;Regular Season;14;26;11;4;1;10;16;26;17;8
65532;2028;10;13;T-Mobile Center;17442;152;31;5;7;1;1;3;0;0;2;2;3;0;0;1106;6258;1173;47;58;8;10;31;31;13;10;8;12;34;31;9;9;11;0;14;15;10;0;2;5;2;4;Regular Season;7;22;15;3;0;10;17;13;11;7
65632;2028;10;14;Xcel Energy Center;17765;25;2;5;6;0;4;1;0;0;1;2;2;0;1;5730;5736;6605;50;57;10;10;16;20;12;12;9;11;30;27;9;11;11;2;17;12;10;6;1;5;2;6;Regular Season;12;18;15;6;2;8;18;13;11;10
65684;2028;10;14;Rogers Arena;18596;12;1;5;4;1;0;3;1;0;1;1;2;0;0;823;6032;916;57;70;6;0;18;17;11;13;13;15;32;14;14;5;15;3;11;9;14;4;0;0;2;4;Regular Season;11;19;19;3;5;16;21;17;10;6
65584;2028;10;14;Hell's Paradise;17389;27;31;1;4;1;0;0;0;0;0;3;1;0;0;1448;6493;931;57;55;2;6;16;23;6;17;9;8;32;18;20;11;9;0;4;15;10;0;0;3;0;1;Regular Season;5;22;21;6;3;10;28;9;5;3
66561;2028;10;14;Lalo Salamanca Center;15571;124;30;3;5;2;1;0;0;0;0;3;2;0;0;1576;5533;6433;31;57;17;7;25;32;12;23;5;8;22;23;7;7;3;0;8;16;13;0;1;1;1;6;Regular Season;8;14;4;4;1;9;19;13;9;7
65575;2028;10;14;Centre Videotron;17121;21;7;3;4;1;1;1;0;0;2;1;1;0;0;1769;5898;5441;52;64;6;8;21;16;16;12;9;14;25;29;8;14;12;0;14;11;16;0;1;4;1;3;Regular Season;11;14;17;8;2;8;21;21;6;8
65555;2028;10;14;The Ranch;20182;3;0;6;2;0;3;3;0;0;1;0;1;0;0;6439;5632;882;57;44;8;10;14;8;8;13;11;12;35;26;11;16;14;0;9;7;7;0;1;5;0;4;Regular Season;9;22;21;4;1;8;18;6;6;6
65528;2028;10;14;UBS Arena;15189;14;28;2;3;1;1;0;0;0;0;1;2;0;0;7609;1252;6088;58;69;10;6;16;15;13;13;10;8;15;37;8;14;12;0;16;17;15;0;0;3;0;5;Regular Season;14;20;19;3;2;7;26;17;10;9
66500;2028;10;15;Bell Centre;21255;0;10;0;3;0;0;0;0;0;0;3;0;0;0;1954;6441;5899;37;55;4;6;15;21;17;16;12;15;14;15;8;3;9;0;12;13;9;0;0;2;0;2;Regular Season;8;18;9;2;0;8;23;15;4;5
65614;2028;10;15;Prudential Center;17449;17;2;3;6;0;2;1;0;0;0;4;2;0;0;5182;689;1763;54;56;10;8;17;26;14;13;9;12;30;23;7;15;4;0;10;16;17;0;1;5;0;5;Regular Season;10;24;8;8;4;7;21;8;13;7
66559;2028;10;15;Quack Den;15487;24;20;7;3;1;4;2;0;0;1;2;0;0;0;928;1816;1883;50;44;2;9;16;12;12;6;10;10;25;30;8;14;5;0;13;11;9;0;3;3;0;1;Regular Season;7;16;18;6;3;6;16;8;9;5
65625;2028;10;15;BC Ferries Center;14818;26;18;3;6;1;2;0;0;0;1;4;1;0;0;834;6027;7071;51;54;4;6;19;21;17;13;7;5;29;29;12;10;8;0;12;22;5;0;0;3;0;2;Regular Season;12;20;14;4;1;6;13;15;8;12
65562;2028;10;15; Arena;20000;154;3;0;5;0;0;0;0;0;1;1;3;0;0;904;1007;5867;46;56;4;0;25;14;14;10;5;10;18;22;12;11;8;0;13;12;13;0;0;2;1;2;Regular Season;2;27;13;3;1;6;18;11;12;9
65571;2028;10;16;Scott Trade Center;13287;10;154;3;2;1;0;2;0;0;1;1;0;0;0;1201;5694;1339;35;36;6;8;26;18;16;13;5;10;19;26;8;6;4;0;8;9;10;0;0;5;1;3;Regular Season;11;15;4;4;1;5;11;10;6;4
65631;2028;10;16;XL Center;15635;29;7;6;3;1;3;2;0;0;1;2;0;0;0;1662;1976;491;62;49;8;4;13;16;12;15;9;8;33;24;9;18;13;0;10;9;11;0;0;2;0;4;Regular Season;12;23;20;4;3;5;19;18;7;0
65595;2028;10;16;Rogers Arena;18784;12;31;1;4;0;0;1;0;0;2;1;1;0;0;1101;2965;957;60;38;8;4;23;16;8;14;6;5;31;21;20;8;13;0;6;8;4;0;0;3;1;4;Regular Season;5;33;21;0;1;11;11;10;4;2
65511;2028;10;16;UBS Arena;14216;14;19;1;4;0;0;1;0;0;2;0;2;0;0;981;933;6335;48;43;6;6;37;31;17;9;11;7;18;21;10;9;13;0;7;5;10;0;0;3;0;3;Regular Season;8;15;12;10;3;6;18;7;8;4
65674;2028;10;16;Xcel Energy Center;16629;25;8;6;1;3;2;1;0;0;0;0;1;0;0;5713;6279;5579;55;39;8;8;16;8;6;7;12;14;22;27;14;14;7;0;5;6;13;0;2;4;1;4;Regular Season;9;23;17;3;3;10;6;17;5;1
65663;2028;10;16;Los Pollos Arena;13643;18;20;3;6;1;1;1;0;0;2;1;3;0;0;473;6520;1102;46;51;8;4;33;12;15;19;10;16;29;23;9;12;15;0;9;5;14;0;0;2;0;4;Regular Season;4;17;20;2;3;11;17;13;10;0
65513;2028;10;16;Prudential Center;16294;17;124;5;2;2;1;2;0;0;1;0;1;0;0;3865;1821;1458;43;50;12;12;23;20;20;8;8;7;28;25;7;7;10;0;7;12;16;0;0;6;0;6;Regular Season;9;16;8;9;1;5;21;10;10;4
66044;2028;10;16;Centre Videotron;16335;21;1;5;4;2;2;1;0;0;3;1;0;0;0;1656;7613;5882;43;76;6;10;28;8;12;10;14;13;25;26;12;9;11;0;22;7;12;0;1;5;0;2;Regular Season;3;14;20;5;1;14;26;21;6;9
65598;2028;10;17;Rainier Beer Gardens & Arena;17859;2;3;7;4;2;4;1;0;0;2;0;2;0;0;1648;5859;6344;63;55;7;5;18;9;15;8;5;11;19;25;11;12;12;0;12;8;11;0;0;0;0;1;Regular Season;12;23;16;10;2;10;13;15;10;7
66501;2028;10;17;Charles Ponzi Memorial Arena;17754;7;21;5;2;1;1;3;0;0;0;2;0;0;0;6431;5865;8739;49;49;9;7;15;20;8;14;11;10;37;21;8;14;10;0;6;15;7;0;1;2;1;2;Regular Season;12;18;14;3;2;13;14;7;11;4
65582;2028;10;17;XL Center;15635;29;14;2;3;0;1;1;0;0;1;1;0;1;0;6507;1976;1615;70;67;11;13;17;19;12;16;12;10;28;31;13;17;14;6;7;14;12;6;0;4;1;3;Regular Season;9;29;18;11;3;8;16;23;13;7
65523;2028;10;17;Ball Arena;13021;19;30;3;4;0;0;3;0;0;2;1;1;0;0;6433;6249;5605;31;48;11;11;32;17;19;8;6;14;29;21;7;5;6;0;13;7;12;0;1;3;1;5;Regular Season;7;11;9;0;4;9;17;9;10;3
65537;2028;10;17;Art Hauser Center;14270;23;28;2;4;1;1;0;0;0;0;1;3;0;0;6119;5868;6247;63;65;23;19;27;12;13;10;15;20;31;27;12;14;7;0;9;16;15;0;1;8;0;4;Regular Season;17;20;20;4;2;14;21;10;12;8
65560;2028;10;17;BC Ferries Center;14673;26;24;1;6;0;0;1;0;0;2;2;2;0;0;8184;928;1930;34;47;16;8;19;15;14;13;7;8;24;25;6;9;6;0;11;16;7;0;0;4;0;8;Regular Season;9;8;10;5;2;6;20;5;12;4
